antecedents,consequents,support,confidence,lift
"RUSH_HOUR, WEEKEND_FLAG=Weekday",AGE_GROUP=Adult,0.4675393596320538,0.674234693877551,1.0048638872896904
AGE_GROUP=Adult,"RUSH_HOUR, WEEKEND_FLAG=Weekday",0.4675393596320538,0.6968099129976273,1.0048638872896904
RUSH_HOUR,AGE_GROUP=Adult,0.4675393596320538,0.674234693877551,1.0048638872896904
WEEKEND_FLAG=Weekday,AGE_GROUP=Adult,0.6327613656465594,0.6708552138034509,0.9998271878805453
AGE_GROUP=Adult,WEEKEND_FLAG=Weekday,0.6327613656465594,0.943052992354337,0.9998271878805453
"AGE_GROUP=Adult, MALE",WEEKEND_FLAG=Weekday,0.5223774986732709,0.9425470794765402,0.9992908177571046
WEEKEND_FLAG=Weekday,MALE,0.7730408632584469,0.8195798949737435,0.9987249722540573
MALE,WEEKEND_FLAG=Weekday,0.7730408632584469,0.9420133649493426,0.9987249722540573
INTERSECTION,"MALE, WEEKEND_FLAG=Weekday",0.45940208738722804,0.7694814814814815,0.9953956097974405
TIME_OF_DAY=Morning,WEEKEND_FLAG=Weekday,0.5016805236157792,0.933508887425938,0.9897085034919031
"MALE, OLD_VEHICLE",WEEKEND_FLAG=Weekday,0.48682115690783656,0.9325652321247035,0.9887080377346116
OLD_VEHICLE,WEEKEND_FLAG=Weekday,0.5832301432867504,0.9316191014410851,0.9877049475706028
WEEKEND_FLAG=Weekday,OLD_VEHICLE,0.5832301432867504,0.6183420855213804,0.9877049475706028
INTERSECTION,WEEKEND_FLAG=Weekday,0.5561648682115691,0.9315555555555556,0.9876375760606818
"INTERSECTION, MALE",WEEKEND_FLAG=Weekday,0.45940208738722804,0.9304908634897886,0.986508786816912
ADVERSE_WEATHER,MALE,0.42419954006722094,0.8038887026483406,0.9796039741476761
RUSH_HOUR,MALE,0.5524500265345834,0.7966836734693877,0.9708240582285943
MALE,RUSH_HOUR,0.5524500265345834,0.6732054322052167,0.9708240582285943
MALE,"RUSH_HOUR, WEEKEND_FLAG=Weekday",0.5524500265345834,0.6732054322052167,0.9708240582285943
"RUSH_HOUR, WEEKEND_FLAG=Weekday",MALE,0.5524500265345834,0.7966836734693877,0.9708240582285943
ADVERSE_WEATHER,WEEKEND_FLAG=Weekday,0.48292941800813727,0.9151860543077439,0.9702825890850856
AGE_GROUP=Adult,OLD_VEHICLE,0.406332920573147,0.6055892433430003,0.9673342731330832
OLD_VEHICLE,AGE_GROUP=Adult,0.406332920573147,0.6490534049166432,0.9673342731330831
TIME_OF_DAY=Morning,MALE,0.4252609234035026,0.7913100724160632,0.9642758869083866
OLD_VEHICLE,RUSH_HOUR,0.4104015566955599,0.6555524159367053,0.9453667875740294
OLD_VEHICLE,"RUSH_HOUR, WEEKEND_FLAG=Weekday",0.4104015566955599,0.6555524159367053,0.9453667875740294
