antecedents,consequents,support,confidence,lift
"DARK_CONDITIONS, TIME_OF_DAY=Evening",WEEKEND_FLAG=Weekday,0.41421568627450983,0.9517296862429606,1.0093353078016694
"AGE_GROUP=Adult, DARK_CONDITIONS",WEEKEND_FLAG=Weekday,0.5483193277310925,0.9508196721311477,1.0083702129990932
AGE_GROUP=Adult,"MALE, WEEKEND_FLAG=Weekday",0.6824229691876751,0.841173931808373,1.0051852507300054
"MALE, WEEKEND_FLAG=Weekday",AGE_GROUP=Adult,0.6824229691876751,0.8154811715481172,1.0051852507300054
WEEKEND_FLAG=Weekday,DARK_CONDITIONS,0.6887254901960784,0.7304121797252136,1.004844501587288
DARK_CONDITIONS,WEEKEND_FLAG=Weekday,0.6887254901960784,0.947495183044316,1.004844501587288
SEASON=Fall,MALE,0.43137254901960786,0.8966521106259098,1.004250363901019
MALE,AGE_GROUP=Adult,0.7261904761904762,0.8133333333333332,1.0025377643504532
AGE_GROUP=Adult,MALE,0.7261904761904762,0.8951230038843332,1.0025377643504532
WEEKEND_FLAG=Weekday,AGE_GROUP=Adult,0.7664565826330533,0.8128481247679169,1.001939682493384
AGE_GROUP=Adult,WEEKEND_FLAG=Weekday,0.7664565826330533,0.9447561501942168,1.001939682493384
"AGE_GROUP=Adult, DARK_CONDITIONS, MALE",WEEKEND_FLAG=Weekday,0.47584033613445376,0.9444058373870743,1.0015681662003284
"DARK_CONDITIONS, MALE",WEEKEND_FLAG=Weekday,0.59593837535014,0.9403314917127072,0.9972472114116198
WEEKEND_FLAG=Weekday,"DARK_CONDITIONS, MALE",0.59593837535014,0.6320089119940587,0.9972472114116198
MALE,"AGE_GROUP=Adult, WEEKEND_FLAG=Weekday",0.6824229691876751,0.764313725490196,0.9972042028323435
"AGE_GROUP=Adult, WEEKEND_FLAG=Weekday",MALE,0.6824229691876751,0.8903608953860209,0.9972042028323433
INTERSTATE,"AGE_GROUP=Adult, WEEKEND_FLAG=Weekday",0.40896358543417366,0.7638979725310661,0.996661767724406
WEEKEND_FLAG=Weekday,"AGE_GROUP=Adult, MALE",0.6824229691876751,0.7237281841812105,0.996609302806913
"AGE_GROUP=Adult, MALE",WEEKEND_FLAG=Weekday,0.6824229691876751,0.9397299903567985,0.996609302806913
INTERSTATE,"MALE, WEEKEND_FLAG=Weekday",0.44572829131652664,0.8325703073904513,0.9949040995427317
WEEKEND_FLAG=Weekday,MALE,0.8368347338935574,0.8874860750092833,0.9939844040103973
MALE,WEEKEND_FLAG=Weekday,0.8368347338935574,0.9372549019607843,0.9939844040103973
"AGE_GROUP=Adult, DARK_CONDITIONS","MALE, WEEKEND_FLAG=Weekday",0.47584033613445376,0.825136612021858,0.9860209890939022
"DARK_CONDITIONS, MALE, WEEKEND_FLAG=Weekday",AGE_GROUP=Adult,0.47584033613445376,0.7984723854289071,0.9842197379304958
DARK_CONDITIONS,"AGE_GROUP=Adult, WEEKEND_FLAG=Weekday",0.5483193277310925,0.754335260115607,0.9841852457241542
"AGE_GROUP=Adult, WEEKEND_FLAG=Weekday",DARK_CONDITIONS,0.5483193277310925,0.7153951576062129,0.9841852457241541
"DARK_CONDITIONS, WEEKEND_FLAG=Weekday",AGE_GROUP=Adult,0.5483193277310925,0.7961362480935436,0.9813401487074495
AGE_GROUP=Adult,"DARK_CONDITIONS, WEEKEND_FLAG=Weekday",0.5483193277310925,0.6758739749676306,0.9813401487074493
"DARK_CONDITIONS, MALE",AGE_GROUP=Adult,0.5038515406162465,0.7950276243093923,0.9799736275475289
AGE_GROUP=Adult,"DARK_CONDITIONS, MALE",0.5038515406162465,0.6210617177384549,0.9799736275475288
"MALE, WEEKEND_FLAG=Weekday",DARK_CONDITIONS,0.59593837535014,0.7121338912133891,0.9796986480276683
DARK_CONDITIONS,"MALE, WEEKEND_FLAG=Weekday",0.59593837535014,0.8198458574181118,0.9796986480276683
"AGE_GROUP=Adult, WEEKEND_FLAG=Weekday","DARK_CONDITIONS, MALE",0.47584033613445376,0.620831429876656,0.9796102562031654
"DARK_CONDITIONS, MALE","AGE_GROUP=Adult, WEEKEND_FLAG=Weekday",0.47584033613445376,0.7508287292817679,0.9796102562031653
"AGE_GROUP=Adult, DARK_CONDITIONS",MALE,0.5038515406162465,0.8737097753491196,0.978554948391014
AGE_GROUP=Adult,DARK_CONDITIONS,0.5766806722689075,0.7108329736728528,0.9779089464401097
DARK_CONDITIONS,AGE_GROUP=Adult,0.5766806722689075,0.7933526011560693,0.9779089464401096
MALE,DARK_CONDITIONS,0.6337535014005602,0.7098039215686274,0.9764932562620423
DARK_CONDITIONS,MALE,0.6337535014005602,0.8718689788053949,0.9764932562620423
"AGE_GROUP=Adult, LARGE_TRUCK",WEEKEND_FLAG=Weekday,0.4796918767507003,0.9206989247311828,0.9764263382964196
"AGE_GROUP=Adult, LARGE_TRUCK, MALE",WEEKEND_FLAG=Weekday,0.46148459383753504,0.9197487787857642,0.9754186825889872
SEASON=Fall,WEEKEND_FLAG=Weekday,0.4415266106442577,0.9177583697234352,0.973307799454189
"AGE_GROUP=Adult, DARK_CONDITIONS, WEEKEND_FLAG=Weekday",MALE,0.47584033613445376,0.8678160919540229,0.9719540229885055
LARGE_TRUCK,WEEKEND_FLAG=Weekday,0.5437675070028011,0.9156839622641508,0.9711078337268528
"LARGE_TRUCK, MALE",WEEKEND_FLAG=Weekday,0.5238095238095238,0.9144254278728607,0.9697731236557335
"DARK_CONDITIONS, WEEKEND_FLAG=Weekday",MALE,0.59593837535014,0.8652770716827656,0.9691103202846973
MALE,"DARK_CONDITIONS, WEEKEND_FLAG=Weekday",0.59593837535014,0.6674509803921568,0.9691103202846973
"AGE_GROUP=Adult, INTERSTATE",WEEKEND_FLAG=Weekday,0.40896358543417366,0.9054263565891473,0.9602293629478665
"AGE_GROUP=Adult, MALE, WEEKEND_FLAG=Weekday",DARK_CONDITIONS,0.47584033613445376,0.6972806567470498,0.9592647185306235
DARK_CONDITIONS,"AGE_GROUP=Adult, MALE, WEEKEND_FLAG=Weekday",0.47584033613445376,0.6546242774566474,0.9592647185306233
RUSH_HOUR,AGE_GROUP=Adult,0.44712885154061627,0.7772367620206939,0.9580441054514898
"RUSH_HOUR, WEEKEND_FLAG=Weekday",AGE_GROUP=Adult,0.44712885154061627,0.7772367620206939,0.9580441054514898
"AGE_GROUP=Adult, MALE",DARK_CONDITIONS,0.5038515406162465,0.6938283510125361,0.9545153037051076
DARK_CONDITIONS,"AGE_GROUP=Adult, MALE",0.5038515406162465,0.6931599229287091,0.9545153037051076
INTERSTATE,WEEKEND_FLAG=Weekday,0.48179271708683474,0.8999345977763245,0.9544052028403947
"AGE_GROUP=Adult, MALE","DARK_CONDITIONS, WEEKEND_FLAG=Weekday",0.47584033613445376,0.6552555448408872,0.9514030686657722
"DARK_CONDITIONS, WEEKEND_FLAG=Weekday","AGE_GROUP=Adult, MALE",0.47584033613445376,0.6908998474834773,0.9514030686657721
"RUSH_HOUR, WEEKEND_FLAG=Weekday",MALE,0.4880952380952381,0.8484479610468655,0.9502617163724892
RUSH_HOUR,MALE,0.4880952380952381,0.8484479610468655,0.9502617163724892
"INTERSTATE, MALE",WEEKEND_FLAG=Weekday,0.44572829131652664,0.8945888966971188,0.9487359409457747
TIME_OF_DAY=Evening,MALE,0.41421568627450983,0.8255408234473134,0.9246057222609909
