antecedents,consequents,support,confidence,lift
"DARK_CONDITIONS, TIME_OF_DAY=Night",MALE,0.5691695352839932,0.9019774974428914,1.0128995912332832
TIME_OF_DAY=Night,MALE,0.5707831325301205,0.9017675050985724,1.0126637747519123
MALE,TIME_OF_DAY=Night,0.5707831325301205,0.6409760811790287,1.012663774751912
"AGE_GROUP=Adult, TIME_OF_DAY=Night",MALE,0.4017857142857143,0.9015206372194062,1.0123865479091085
"AGE_GROUP=Adult, MALE",DARK_CONDITIONS,0.5321643717728055,0.8624476987447699,1.0070737102790328
DARK_CONDITIONS,"AGE_GROUP=Adult, MALE",0.5321643717728055,0.6214043461876648,1.0070737102790328
DARK_CONDITIONS,AGE_GROUP=Adult,0.5974612736660929,0.6976510488632081,1.0068877736737125
AGE_GROUP=Adult,DARK_CONDITIONS,0.5974612736660929,0.8622884645241422,1.0068877736737125
"DARK_CONDITIONS, MALE",AGE_GROUP=Adult,0.5321643717728055,0.697644901988436,1.0068789021711693
AGE_GROUP=Adult,"DARK_CONDITIONS, MALE",0.5321643717728055,0.768048439683279,1.0068789021711693
MALE,DARK_CONDITIONS,0.7628012048192772,0.8566078762986229,1.0002545934018336
DARK_CONDITIONS,MALE,0.7628012048192772,0.8907172465770632,1.0002545934018336
"AGE_GROUP=Adult, DARK_CONDITIONS",MALE,0.5321643717728055,0.8907093986316169,1.000245780343019
MALE,AGE_GROUP=Adult,0.617039586919105,0.6929209954095192,1.000061104382377
AGE_GROUP=Adult,MALE,0.617039586919105,0.8905449464368886,1.000061104382377
OLD_VEHICLE,MALE,0.5309810671256454,0.8776671408250356,0.9855996304795278
"DARK_CONDITIONS, OLD_VEHICLE",MALE,0.43029259896729777,0.8750820389411508,0.982696621647371
OLD_VEHICLE,AGE_GROUP=Adult,0.41028399311531843,0.6781650071123756,0.9787644629896978
WEEKEND_FLAG=Weekend,AGE_GROUP=Adult,0.41222030981067126,0.6691112275187707,0.9656975579901401
OLD_VEHICLE,DARK_CONDITIONS,0.4917168674698795,0.8127667140825037,0.9490615970494855
"MALE, OLD_VEHICLE",DARK_CONDITIONS,0.43029259896729777,0.8103727714748785,0.9462662082188757
WEEKEND_FLAG=Weekend,"DARK_CONDITIONS, MALE",0.4437392426850258,0.72027239392352,0.9442465341860163
OLD_VEHICLE,"DARK_CONDITIONS, MALE",0.43029259896729777,0.7112375533428166,0.9324022416971968
"MALE, WEEKEND_FLAG=Weekend",DARK_CONDITIONS,0.4437392426850258,0.7969474497681607,0.9305895607392063
WEEKEND_FLAG=Weekend,DARK_CONDITIONS,0.4879518072289157,0.7920377160817181,0.9248565015319246
